Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths),Total confirmed cases of COVID-19 (cases)
Israel,ISR,"Mar 8, 2020",0,25
Israel,ISR,"Mar 9, 2020",0,39
Israel,ISR,"Mar 11, 2020",0,70
Israel,ISR,"Mar 12, 2020",0,82
Israel,ISR,"Mar 13, 2020",0,96
Israel,ISR,"Mar 14, 2020",0,116
Israel,ISR,"Mar 15, 2020",0,178
Israel,ISR,"Mar 16, 2020",0,250
Israel,ISR,"Mar 17, 2020",0,260
Israel,ISR,"Mar 18, 2020",0,427
Israel,ISR,"Mar 19, 2020",0,433
Israel,ISR,"Mar 20, 2020",0,677
Israel,ISR,"Mar 21, 2020",1,712
Israel,ISR,"Mar 22, 2020",1,883
Israel,ISR,"Mar 23, 2020",1,1071
Israel,ISR,"Mar 24, 2020",1,1442
Israel,ISR,"Mar 25, 2020",3,1930
Israel,ISR,"Mar 26, 2020",5,2369
Israel,ISR,"Mar 27, 2020",8,2666
Israel,ISR,"Mar 28, 2020",10,3035
Israel,ISR,"Mar 29, 2020",12,3619
Israel,ISR,"Mar 30, 2020",15,4247
Israel,ISR,"Mar 31, 2020",17,4473
Israel,ISR,"Apr 1, 2020",20,4916
Israel,ISR,"Apr 2, 2020",21,5591
Israel,ISR,"Apr 3, 2020",34,6252
Israel,ISR,"Apr 4, 2020",39,7428
Israel,ISR,"Apr 5, 2020",46,8018
Israel,ISR,"Apr 6, 2020",49,8430
Israel,ISR,"Apr 7, 2020",57,8904
Israel,ISR,"Apr 8, 2020",65,9248
Israel,ISR,"Apr 9, 2020",71,9404
Israel,ISR,"Apr 10, 2020",86,9968
Israel,ISR,"Apr 11, 2020",95,10408
Israel,ISR,"Apr 12, 2020",101,10743
Israel,ISR,"Apr 13, 2020",103,11145
Israel,ISR,"Apr 14, 2020",116,11586
Israel,ISR,"Apr 15, 2020",123,12046
Israel,ISR,"Apr 16, 2020",130,12501
Israel,ISR,"Apr 17, 2020",142,12758
Israel,ISR,"Apr 18, 2020",151,12982
Israel,ISR,"Apr 19, 2020",164,13265
Israel,ISR,"Apr 20, 2020",172,13491
Israel,ISR,"Apr 21, 2020",177,13713
Israel,ISR,"Apr 22, 2020",184,13942
Israel,ISR,"Apr 23, 2020",191,14592
Israel,ISR,"Apr 24, 2020",193,14882
Israel,ISR,"Apr 25, 2020",194,15058
Israel,ISR,"Apr 26, 2020",199,15298
Israel,ISR,"Apr 27, 2020",199,15398
Israel,ISR,"Apr 28, 2020",202,15466
Israel,ISR,"Apr 29, 2020",208,15589
Israel,ISR,"Apr 30, 2020",215,15834
Israel,ISR,"May 1, 2020",222,15946
Israel,ISR,"May 2, 2020",225,16101
Israel,ISR,"May 3, 2020",229,16185
Israel,ISR,"May 4, 2020",232,16208
Israel,ISR,"May 5, 2020",235,16246
Israel,ISR,"May 6, 2020",238,16289
Israel,ISR,"May 7, 2020",239,16310
Israel,ISR,"May 8, 2020",240,16381
Israel,ISR,"May 9, 2020",245,16436
Israel,ISR,"May 10, 2020",247,16454
Israel,ISR,"May 11, 2020",252,16477
Israel,ISR,"May 12, 2020",258,16506
Israel,ISR,"May 13, 2020",260,16529
Israel,ISR,"May 14, 2020",264,16548
Israel,ISR,"May 15, 2020",265,16579
Israel,ISR,"May 16, 2020",266,16589
Israel,ISR,"May 17, 2020",268,16608
Italy,ITA,"Dec 31, 2019",0,0
Italy,ITA,"Jan 1, 2020",0,0
Italy,ITA,"Jan 2, 2020",0,0
Italy,ITA,"Jan 3, 2020",0,0
Italy,ITA,"Jan 4, 2020",0,0
Italy,ITA,"Jan 5, 2020",0,0
Italy,ITA,"Jan 6, 2020",0,0
Italy,ITA,"Jan 7, 2020",0,0
Italy,ITA,"Jan 8, 2020",0,0
Italy,ITA,"Jan 9, 2020",0,0
Italy,ITA,"Jan 10, 2020",0,0
Italy,ITA,"Jan 11, 2020",0,0
Italy,ITA,"Jan 12, 2020",0,0
Italy,ITA,"Jan 13, 2020",0,0
Italy,ITA,"Jan 14, 2020",0,0
Italy,ITA,"Jan 15, 2020",0,0
Italy,ITA,"Jan 16, 2020",0,0
Italy,ITA,"Jan 17, 2020",0,0
Italy,ITA,"Jan 18, 2020",0,0
Italy,ITA,"Jan 19, 2020",0,0
Italy,ITA,"Jan 20, 2020",0,0
Italy,ITA,"Jan 21, 2020",0,0
Italy,ITA,"Jan 22, 2020",0,0
Italy,ITA,"Jan 23, 2020",0,0
Italy,ITA,"Jan 24, 2020",0,0
Italy,ITA,"Jan 25, 2020",0,0
Italy,ITA,"Jan 26, 2020",0,0
Italy,ITA,"Jan 27, 2020",0,0
Italy,ITA,"Jan 28, 2020",0,0
Italy,ITA,"Jan 29, 2020",0,0
Italy,ITA,"Jan 30, 2020",0,0
Italy,ITA,"Jan 31, 2020",0,3
Italy,ITA,"Feb 1, 2020",0,3
Italy,ITA,"Feb 2, 2020",0,3
Italy,ITA,"Feb 3, 2020",0,3
Italy,ITA,"Feb 4, 2020",0,3
Italy,ITA,"Feb 5, 2020",0,3
Italy,ITA,"Feb 6, 2020",0,3
Italy,ITA,"Feb 7, 2020",0,3
Italy,ITA,"Feb 8, 2020",0,3
Italy,ITA,"Feb 9, 2020",0,3
Italy,ITA,"Feb 10, 2020",0,3
Italy,ITA,"Feb 11, 2020",0,3
Italy,ITA,"Feb 12, 2020",0,3
Italy,ITA,"Feb 13, 2020",0,3
Italy,ITA,"Feb 14, 2020",0,3
Italy,ITA,"Feb 15, 2020",0,3
Italy,ITA,"Feb 16, 2020",0,3
Italy,ITA,"Feb 17, 2020",0,3
Italy,ITA,"Feb 18, 2020",0,3
Italy,ITA,"Feb 19, 2020",0,3
Italy,ITA,"Feb 20, 2020",0,3
Italy,ITA,"Feb 21, 2020",0,3
Italy,ITA,"Feb 22, 2020",0,17
Italy,ITA,"Feb 23, 2020",2,79
Italy,ITA,"Feb 24, 2020",2,132
Italy,ITA,"Feb 25, 2020",6,229
Italy,ITA,"Feb 26, 2020",11,322
Italy,ITA,"Feb 27, 2020",12,400
Italy,ITA,"Feb 28, 2020",17,650
Italy,ITA,"Feb 29, 2020",21,888
Italy,ITA,"Mar 1, 2020",29,1128
Italy,ITA,"Mar 2, 2020",35,1689
Italy,ITA,"Mar 3, 2020",52,2036
Italy,ITA,"Mar 4, 2020",80,2502
Italy,ITA,"Mar 5, 2020",107,3089
Italy,ITA,"Mar 6, 2020",148,3858
Italy,ITA,"Mar 7, 2020",197,4636
Italy,ITA,"Mar 8, 2020",233,5883
Italy,ITA,"Mar 9, 2020",366,7375
Italy,ITA,"Mar 10, 2020",464,9172
Italy,ITA,"Mar 11, 2020",631,10149
Italy,ITA,"Mar 12, 2020",827,12462
Italy,ITA,"Mar 13, 2020",1016,15113
Italy,ITA,"Mar 14, 2020",1268,17660
Italy,ITA,"Mar 15, 2020",1441,21157
Italy,ITA,"Mar 16, 2020",1811,23980
Italy,ITA,"Mar 17, 2020",2158,27980
Italy,ITA,"Mar 18, 2020",2505,31506
Italy,ITA,"Mar 19, 2020",2978,35713
Italy,ITA,"Mar 20, 2020",3407,41035
Italy,ITA,"Mar 21, 2020",4032,47021
Italy,ITA,"Mar 22, 2020",4827,53578
Italy,ITA,"Mar 23, 2020",5476,59138
Italy,ITA,"Mar 24, 2020",6077,63927
Italy,ITA,"Mar 25, 2020",6820,69176
Italy,ITA,"Mar 26, 2020",7505,74386
Italy,ITA,"Mar 27, 2020",8165,80539
Italy,ITA,"Mar 28, 2020",9136,86498
Italy,ITA,"Mar 29, 2020",10023,92472
Italy,ITA,"Mar 30, 2020",10781,97689
Italy,ITA,"Mar 31, 2020",11591,101739
Italy,ITA,"Apr 1, 2020",12430,105792
Italy,ITA,"Apr 2, 2020",13157,110574
Italy,ITA,"Apr 3, 2020",13917,115242
Italy,ITA,"Apr 4, 2020",14681,119827
Italy,ITA,"Apr 5, 2020",15362,124632
Italy,ITA,"Apr 6, 2020",15889,128948
Italy,ITA,"Apr 7, 2020",16525,132547
Italy,ITA,"Apr 8, 2020",17129,135586
Italy,ITA,"Apr 9, 2020",17669,139422
Italy,ITA,"Apr 10, 2020",18281,143626
Italy,ITA,"Apr 11, 2020",18851,147577
Italy,ITA,"Apr 12, 2020",19470,152271
Italy,ITA,"Apr 13, 2020",19901,156363
Italy,ITA,"Apr 14, 2020",20465,159516
Italy,ITA,"Apr 15, 2020",21069,162488
Italy,ITA,"Apr 16, 2020",21647,165155
Italy,ITA,"Apr 17, 2020",22172,168941
Italy,ITA,"Apr 18, 2020",22747,172434
Italy,ITA,"Apr 19, 2020",23227,175925
Italy,ITA,"Apr 20, 2020",23660,178972
Italy,ITA,"Apr 21, 2020",24114,181228
Italy,ITA,"Apr 22, 2020",24648,183957
Italy,ITA,"Apr 23, 2020",25085,187327
Italy,ITA,"Apr 24, 2020",25549,189973
Italy,ITA,"Apr 25, 2020",25969,192994
Italy,ITA,"Apr 26, 2020",26384,195351
Italy,ITA,"Apr 27, 2020",26644,197675
Italy,ITA,"Apr 28, 2020",26977,199414
Italy,ITA,"Apr 29, 2020",27359,201505
Italy,ITA,"Apr 30, 2020",27682,203591
Italy,ITA,"May 1, 2020",27967,205463
Italy,ITA,"May 2, 2020",28236,207428
Italy,ITA,"May 3, 2020",28710,209328
Italy,ITA,"May 4, 2020",28884,210717
Italy,ITA,"May 5, 2020",29079,211938
Italy,ITA,"May 6, 2020",29315,213013
Italy,ITA,"May 7, 2020",29684,214457
Italy,ITA,"May 8, 2020",29958,215858
Italy,ITA,"May 9, 2020",30201,217185
Italy,ITA,"May 10, 2020",30395,218268
Italy,ITA,"May 11, 2020",30560,219070
Italy,ITA,"May 12, 2020",30739,219814
Italy,ITA,"May 13, 2020",30911,221216
Italy,ITA,"May 14, 2020",31106,222104
Italy,ITA,"May 15, 2020",31368,223096
Italy,ITA,"May 16, 2020",31610,223885
Italy,ITA,"May 17, 2020",31763,224760
Jamaica,JAM,"Mar 12, 2020",0,2
Jamaica,JAM,"Mar 13, 2020",0,6
Jamaica,JAM,"Mar 14, 2020",0,8
Jamaica,JAM,"Mar 16, 2020",0,10
Jamaica,JAM,"Mar 17, 2020",0,10
Jamaica,JAM,"Mar 18, 2020",0,13
Jamaica,JAM,"Mar 19, 2020",0,15
Jamaica,JAM,"Mar 20, 2020",0,16
Jamaica,JAM,"Mar 21, 2020",0,19
Jamaica,JAM,"Mar 22, 2020",0,19
Jamaica,JAM,"Mar 23, 2020",0,19
Jamaica,JAM,"Mar 24, 2020",0,19
Jamaica,JAM,"Mar 25, 2020",1,21
Jamaica,JAM,"Mar 26, 2020",1,25
Jamaica,JAM,"Mar 27, 2020",1,26
Jamaica,JAM,"Mar 28, 2020",1,26
Jamaica,JAM,"Mar 29, 2020",1,32
Jamaica,JAM,"Mar 30, 2020",1,34
Jamaica,JAM,"Mar 31, 2020",1,38
Jamaica,JAM,"Apr 1, 2020",1,38
Jamaica,JAM,"Apr 2, 2020",3,44
Jamaica,JAM,"Apr 3, 2020",3,47
Jamaica,JAM,"Apr 4, 2020",3,53
Jamaica,JAM,"Apr 5, 2020",3,55
Jamaica,JAM,"Apr 6, 2020",3,58
Jamaica,JAM,"Apr 7, 2020",3,59
Jamaica,JAM,"Apr 8, 2020",3,63
Jamaica,JAM,"Apr 9, 2020",4,63
Jamaica,JAM,"Apr 10, 2020",4,63
Jamaica,JAM,"Apr 11, 2020",4,65
Jamaica,JAM,"Apr 12, 2020",4,69
Jamaica,JAM,"Apr 13, 2020",4,72
Jamaica,JAM,"Apr 14, 2020",4,73
Jamaica,JAM,"Apr 15, 2020",5,105
Jamaica,JAM,"Apr 16, 2020",5,125
Jamaica,JAM,"Apr 17, 2020",5,143
Jamaica,JAM,"Apr 18, 2020",5,163
Jamaica,JAM,"Apr 19, 2020",5,173
Jamaica,JAM,"Apr 20, 2020",5,196
Jamaica,JAM,"Apr 21, 2020",6,223
Jamaica,JAM,"Apr 22, 2020",6,233
Jamaica,JAM,"Apr 23, 2020",6,252
Jamaica,JAM,"Apr 24, 2020",6,252
Jamaica,JAM,"Apr 25, 2020",7,288
Jamaica,JAM,"Apr 26, 2020",7,305
Jamaica,JAM,"Apr 27, 2020",7,350
Jamaica,JAM,"Apr 28, 2020",7,364
Jamaica,JAM,"Apr 29, 2020",7,381
Jamaica,JAM,"Apr 30, 2020",7,396
Jamaica,JAM,"May 1, 2020",8,422
Jamaica,JAM,"May 2, 2020",8,432
Jamaica,JAM,"May 3, 2020",8,463
Jamaica,JAM,"May 4, 2020",9,469
Jamaica,JAM,"May 5, 2020",9,471
Jamaica,JAM,"May 6, 2020",9,473
Jamaica,JAM,"May 7, 2020",9,478
Jamaica,JAM,"May 8, 2020",9,488
Jamaica,JAM,"May 9, 2020",9,490
Jamaica,JAM,"May 10, 2020",9,498
Jamaica,JAM,"May 11, 2020",9,502
Jamaica,JAM,"May 12, 2020",9,505
Jamaica,JAM,"May 13, 2020",9,507
Jamaica,JAM,"May 14, 2020",9,509
Jamaica,JAM,"May 15, 2020",9,509
Jamaica,JAM,"May 16, 2020",9,511
Jamaica,JAM,"May 17, 2020",9,517
Japan,JPN,"Dec 31, 2019",0,0
Japan,JPN,"Jan 1, 2020",0,0
Japan,JPN,"Jan 2, 2020",0,0
Japan,JPN,"Jan 3, 2020",0,0
Japan,JPN,"Jan 4, 2020",0,0
Japan,JPN,"Jan 5, 2020",0,0
Japan,JPN,"Jan 6, 2020",0,0
Japan,JPN,"Jan 7, 2020",0,0
Japan,JPN,"Jan 8, 2020",0,0
Japan,JPN,"Jan 9, 2020",0,0
Japan,JPN,"Jan 10, 2020",0,0
Japan,JPN,"Jan 11, 2020",0,0
Japan,JPN,"Jan 12, 2020",0,0
Japan,JPN,"Jan 13, 2020",0,0
Japan,JPN,"Jan 14, 2020",0,0
Japan,JPN,"Jan 15, 2020",0,1
Japan,JPN,"Jan 16, 2020",0,1
Japan,JPN,"Jan 17, 2020",0,1
Japan,JPN,"Jan 18, 2020",0,1
Japan,JPN,"Jan 19, 2020",0,1
Japan,JPN,"Jan 20, 2020",0,1
Japan,JPN,"Jan 21, 2020",0,1
Japan,JPN,"Jan 22, 2020",0,1
Japan,JPN,"Jan 23, 2020",0,1
Japan,JPN,"Jan 24, 2020",0,2
Japan,JPN,"Jan 25, 2020",0,2
Japan,JPN,"Jan 26, 2020",0,3
Japan,JPN,"Jan 27, 2020",0,3
Japan,JPN,"Jan 28, 2020",0,4
Japan,JPN,"Jan 29, 2020",0,7
Japan,JPN,"Jan 30, 2020",0,11
Japan,JPN,"Jan 31, 2020",0,14
Japan,JPN,"Feb 1, 2020",0,15
Japan,JPN,"Feb 2, 2020",0,19
Japan,JPN,"Feb 3, 2020",0,20
Japan,JPN,"Feb 4, 2020",0,20
Japan,JPN,"Feb 5, 2020",0,25
Japan,JPN,"Feb 6, 2020",0,25
Japan,JPN,"Feb 7, 2020",0,25
Japan,JPN,"Feb 8, 2020",0,25
Japan,JPN,"Feb 9, 2020",0,25
Japan,JPN,"Feb 10, 2020",0,25
Japan,JPN,"Feb 11, 2020",0,25
Japan,JPN,"Feb 12, 2020",0,25
Japan,JPN,"Feb 13, 2020",1,29
Japan,JPN,"Feb 14, 2020",1,30
Japan,JPN,"Feb 15, 2020",1,38
Japan,JPN,"Feb 16, 2020",1,52
Japan,JPN,"Feb 17, 2020",1,59
Japan,JPN,"Feb 18, 2020",1,59
Japan,JPN,"Feb 19, 2020",1,66
Japan,JPN,"Feb 20, 2020",1,84
Japan,JPN,"Feb 21, 2020",1,93
Japan,JPN,"Feb 22, 2020",1,105
Japan,JPN,"Feb 23, 2020",1,132
Japan,JPN,"Feb 24, 2020",1,144
Japan,JPN,"Feb 25, 2020",1,144
Japan,JPN,"Feb 26, 2020",1,164
Japan,JPN,"Feb 27, 2020",3,186
Japan,JPN,"Feb 28, 2020",3,210
Japan,JPN,"Feb 29, 2020",3,230
Japan,JPN,"Mar 1, 2020",5,239
Japan,JPN,"Mar 2, 2020",6,254
Japan,JPN,"Mar 3, 2020",6,254
Japan,JPN,"Mar 4, 2020",6,268
Japan,JPN,"Mar 5, 2020",6,317
Japan,JPN,"Mar 6, 2020",6,349
Japan,JPN,"Mar 7, 2020",6,408
Japan,JPN,"Mar 8, 2020",6,455
Japan,JPN,"Mar 9, 2020",7,488
Japan,JPN,"Mar 10, 2020",9,514
Japan,JPN,"Mar 11, 2020",12,568
Japan,JPN,"Mar 12, 2020",15,619
Japan,JPN,"Mar 13, 2020",19,675
Japan,JPN,"Mar 14, 2020",21,737
Japan,JPN,"Mar 15, 2020",22,780
Japan,JPN,"Mar 16, 2020",24,814
Japan,JPN,"Mar 17, 2020",28,824
Japan,JPN,"Mar 18, 2020",28,829
Japan,JPN,"Mar 19, 2020",29,873
Japan,JPN,"Mar 20, 2020",33,950
Japan,JPN,"Mar 21, 2020",35,1007
Japan,JPN,"Mar 22, 2020",36,1046
Japan,JPN,"Mar 23, 2020",41,1089
Japan,JPN,"Mar 24, 2020",42,1128
Japan,JPN,"Mar 25, 2020",43,1193
Japan,JPN,"Mar 26, 2020",45,1268
Japan,JPN,"Mar 27, 2020",46,1364
Japan,JPN,"Mar 28, 2020",49,1499
Japan,JPN,"Mar 29, 2020",52,1693
Japan,JPN,"Mar 30, 2020",54,1866
Japan,JPN,"Mar 31, 2020",56,1953
Japan,JPN,"Apr 1, 2020",56,1953
Japan,JPN,"Apr 2, 2020",57,2178
Japan,JPN,"Apr 3, 2020",63,2617
Japan,JPN,"Apr 4, 2020",69,2935
Japan,JPN,"Apr 5, 2020",70,3271
Japan,JPN,"Apr 6, 2020",73,3654
Japan,JPN,"Apr 7, 2020",80,3817
Japan,JPN,"Apr 8, 2020",80,3906
Japan,JPN,"Apr 9, 2020",81,4257
Japan,JPN,"Apr 10, 2020",85,4667
Japan,JPN,"Apr 11, 2020",88,5347
Japan,JPN,"Apr 12, 2020",98,6748
Japan,JPN,"Apr 13, 2020",102,7255
Japan,JPN,"Apr 14, 2020",109,7645
Japan,JPN,"Apr 15, 2020",119,8100
Japan,JPN,"Apr 16, 2020",136,8582
Japan,JPN,"Apr 17, 2020",148,9167
Japan,JPN,"Apr 18, 2020",154,9795
Japan,JPN,"Apr 19, 2020",161,10361
Japan,JPN,"Apr 20, 2020",171,10751
Japan,JPN,"Apr 21, 2020",186,11118
Japan,JPN,"Apr 22, 2020",186,11496
Japan,JPN,"Apr 23, 2020",287,11772
Japan,JPN,"Apr 24, 2020",317,12240
Japan,JPN,"Apr 25, 2020",334,12892
Japan,JPN,"Apr 26, 2020",348,13182
Japan,JPN,"Apr 27, 2020",351,13385
Japan,JPN,"Apr 28, 2020",376,13576
Japan,JPN,"Apr 29, 2020",389,13852
Japan,JPN,"Apr 30, 2020",415,14088
Japan,JPN,"May 1, 2020",432,14281
Japan,JPN,"May 2, 2020",458,14544
Japan,JPN,"May 3, 2020",492,14839
Japan,JPN,"May 4, 2020",510,15057
Japan,JPN,"May 5, 2020",521,15231
Japan,JPN,"May 6, 2020",543,15354
Japan,JPN,"May 7, 2020",551,15463
Japan,JPN,"May 8, 2020",557,15547
Japan,JPN,"May 9, 2020",601,15628
Japan,JPN,"May 10, 2020",613,15747
Japan,JPN,"May 11, 2020",621,15798
Japan,JPN,"May 12, 2020",643,15874
Japan,JPN,"May 13, 2020",668,16024
Japan,JPN,"May 14, 2020",687,16079
Japan,JPN,"May 15, 2020",710,16193
Japan,JPN,"May 16, 2020",725,16237
Japan,JPN,"May 17, 2020",744,16285
Jersey,JEY,"Mar 20, 2020",0,5
Jersey,JEY,"Mar 21, 2020",0,12
Jersey,JEY,"Mar 22, 2020",0,12
Jersey,JEY,"Mar 23, 2020",0,15
Jersey,JEY,"Mar 24, 2020",0,18
Jersey,JEY,"Mar 25, 2020",0,18
Jersey,JEY,"Mar 26, 2020",0,18
Jersey,JEY,"Mar 27, 2020",1,32
Jersey,JEY,"Mar 28, 2020",1,52
Jersey,JEY,"Mar 29, 2020",1,61
Jersey,JEY,"Mar 30, 2020",2,63
Jersey,JEY,"Mar 31, 2020",2,63
Jersey,JEY,"Apr 1, 2020",2,81
Jersey,JEY,"Apr 2, 2020",2,81
Jersey,JEY,"Apr 3, 2020",2,81
Jersey,JEY,"Apr 4, 2020",2,118
Jersey,JEY,"Apr 5, 2020",3,123
Jersey,JEY,"Apr 6, 2020",3,155
Jersey,JEY,"Apr 7, 2020",3,169
Jersey,JEY,"Apr 8, 2020",3,170
Jersey,JEY,"Apr 9, 2020",3,170
Jersey,JEY,"Apr 10, 2020",3,183
Jersey,JEY,"Apr 11, 2020",4,198
Jersey,JEY,"Apr 12, 2020",4,198
Jersey,JEY,"Apr 13, 2020",4,213
Jersey,JEY,"Apr 14, 2020",4,217
Jersey,JEY,"Apr 15, 2020",4,217
Jersey,JEY,"Apr 16, 2020",6,217
Jersey,JEY,"Apr 17, 2020",10,223
Jersey,JEY,"Apr 18, 2020",11,224
Jersey,JEY,"Apr 19, 2020",12,245
Jersey,JEY,"Apr 20, 2020",12,249
Jersey,JEY,"Apr 21, 2020",14,249
Jersey,JEY,"Apr 22, 2020",14,255
Jersey,JEY,"Apr 23, 2020",18,255
Jersey,JEY,"Apr 24, 2020",19,276
Jersey,JEY,"Apr 25, 2020",19,278
Jersey,JEY,"Apr 26, 2020",19,280
Jersey,JEY,"Apr 27, 2020",19,281
Jersey,JEY,"Apr 28, 2020",19,283
Jersey,JEY,"Apr 29, 2020",20,284
Jersey,JEY,"Apr 30, 2020",21,286
Jersey,JEY,"May 1, 2020",23,286
Jersey,JEY,"May 2, 2020",24,286
Jersey,JEY,"May 3, 2020",24,291
Jersey,JEY,"May 4, 2020",24,292
Jersey,JEY,"May 5, 2020",24,293
Jersey,JEY,"May 6, 2020",24,293
Jersey,JEY,"May 7, 2020",25,293
Jersey,JEY,"May 8, 2020",25,293
Jersey,JEY,"May 9, 2020",25,293
Jersey,JEY,"May 10, 2020",25,293
Jersey,JEY,"May 11, 2020",25,294
Jersey,JEY,"May 12, 2020",25,294
Jersey,JEY,"May 13, 2020",26,295
Jersey,JEY,"May 14, 2020",27,296
Jersey,JEY,"May 15, 2020",27,297
Jersey,JEY,"May 16, 2020",27,297
Jersey,JEY,"May 17, 2020",27,302
Jordan,JOR,"Mar 3, 2020",0,1
Jordan,JOR,"Mar 8, 2020",0,1
Jordan,JOR,"Mar 15, 2020",0,1
Jordan,JOR,"Mar 16, 2020",0,15
Jordan,JOR,"Mar 17, 2020",0,16
Jordan,JOR,"Mar 18, 2020",0,35
Jordan,JOR,"Mar 19, 2020",0,52
Jordan,JOR,"Mar 20, 2020",0,56
Jordan,JOR,"Mar 21, 2020",0,69
Jordan,JOR,"Mar 22, 2020",0,84
Jordan,JOR,"Mar 23, 2020",0,99
Jordan,JOR,"Mar 24, 2020",0,112
Jordan,JOR,"Mar 25, 2020",0,127
Jordan,JOR,"Mar 26, 2020",0,153
Jordan,JOR,"Mar 27, 2020",0,172
Jordan,JOR,"Mar 28, 2020",0,212
Jordan,JOR,"Mar 29, 2020",1,235
Jordan,JOR,"Mar 30, 2020",1,259
Jordan,JOR,"Mar 31, 2020",5,268
Jordan,JOR,"Apr 1, 2020",5,274
Jordan,JOR,"Apr 2, 2020",5,278
Jordan,JOR,"Apr 3, 2020",5,299
Jordan,JOR,"Apr 4, 2020",5,299
Jordan,JOR,"Apr 5, 2020",5,323
Jordan,JOR,"Apr 6, 2020",5,345
Jordan,JOR,"Apr 7, 2020",6,349
Jordan,JOR,"Apr 8, 2020",6,349
Jordan,JOR,"Apr 9, 2020",6,358
Jordan,JOR,"Apr 10, 2020",7,372
Jordan,JOR,"Apr 11, 2020",7,372
Jordan,JOR,"Apr 12, 2020",7,381
Jordan,JOR,"Apr 13, 2020",7,389
Jordan,JOR,"Apr 14, 2020",7,391
Jordan,JOR,"Apr 15, 2020",7,397
Jordan,JOR,"Apr 16, 2020",7,401
Jordan,JOR,"Apr 17, 2020",7,402
Jordan,JOR,"Apr 18, 2020",7,407
Jordan,JOR,"Apr 19, 2020",7,413
Jordan,JOR,"Apr 20, 2020",7,417
Jordan,JOR,"Apr 21, 2020",7,425
Jordan,JOR,"Apr 22, 2020",7,425
Jordan,JOR,"Apr 23, 2020",7,428
Jordan,JOR,"Apr 24, 2020",7,437
Jordan,JOR,"Apr 25, 2020",7,441
Jordan,JOR,"Apr 26, 2020",7,444
Jordan,JOR,"Apr 27, 2020",7,447
Jordan,JOR,"Apr 28, 2020",7,449
Jordan,JOR,"Apr 29, 2020",8,449
Jordan,JOR,"Apr 30, 2020",8,451
Jordan,JOR,"May 1, 2020",8,453
Jordan,JOR,"May 2, 2020",8,459
Jordan,JOR,"May 3, 2020",9,460
Jordan,JOR,"May 4, 2020",9,461
Jordan,JOR,"May 5, 2020",9,465
Jordan,JOR,"May 6, 2020",9,471
Jordan,JOR,"May 7, 2020",9,473
Jordan,JOR,"May 8, 2020",9,494
Jordan,JOR,"May 9, 2020",9,508
Jordan,JOR,"May 10, 2020",9,522
Jordan,JOR,"May 11, 2020",9,540
Jordan,JOR,"May 12, 2020",9,562
Jordan,JOR,"May 13, 2020",9,576
Jordan,JOR,"May 14, 2020",9,582
Jordan,JOR,"May 15, 2020",9,586
Jordan,JOR,"May 16, 2020",9,596
Jordan,JOR,"May 17, 2020",9,607
Kazakhstan,KAZ,"Mar 15, 2020",0,6
Kazakhstan,KAZ,"Mar 16, 2020",0,9
Kazakhstan,KAZ,"Mar 17, 2020",0,11
Kazakhstan,KAZ,"Mar 18, 2020",0,33
Kazakhstan,KAZ,"Mar 19, 2020",0,37
Kazakhstan,KAZ,"Mar 20, 2020",0,49
Kazakhstan,KAZ,"Mar 21, 2020",0,53
Kazakhstan,KAZ,"Mar 22, 2020",0,56
Kazakhstan,KAZ,"Mar 23, 2020",0,60
Kazakhstan,KAZ,"Mar 24, 2020",0,62
Kazakhstan,KAZ,"Mar 25, 2020",0,79
Kazakhstan,KAZ,"Mar 26, 2020",0,88
Kazakhstan,KAZ,"Mar 27, 2020",0,120
Kazakhstan,KAZ,"Mar 28, 2020",0,193
Kazakhstan,KAZ,"Mar 29, 2020",0,229
Kazakhstan,KAZ,"Mar 30, 2020",1,284
Kazakhstan,KAZ,"Mar 31, 2020",1,325
Kazakhstan,KAZ,"Apr 1, 2020",1,340
Kazakhstan,KAZ,"Apr 2, 2020",2,348
Kazakhstan,KAZ,"Apr 3, 2020",3,386
Kazakhstan,KAZ,"Apr 4, 2020",3,460
Kazakhstan,KAZ,"Apr 5, 2020",3,460
Kazakhstan,KAZ,"Apr 6, 2020",5,531
Kazakhstan,KAZ,"Apr 7, 2020",6,670
Kazakhstan,KAZ,"Apr 8, 2020",6,704
Kazakhstan,KAZ,"Apr 9, 2020",7,759
Kazakhstan,KAZ,"Apr 10, 2020",9,802
Kazakhstan,KAZ,"Apr 11, 2020",10,840
Kazakhstan,KAZ,"Apr 12, 2020",10,880
Kazakhstan,KAZ,"Apr 13, 2020",10,961
Kazakhstan,KAZ,"Apr 14, 2020",14,1179
Kazakhstan,KAZ,"Apr 15, 2020",14,1267
Kazakhstan,KAZ,"Apr 16, 2020",16,1331
Kazakhstan,KAZ,"Apr 17, 2020",17,1470
Kazakhstan,KAZ,"Apr 18, 2020",17,1591
Kazakhstan,KAZ,"Apr 19, 2020",17,1654
Kazakhstan,KAZ,"Apr 20, 2020",19,1735
Kazakhstan,KAZ,"Apr 21, 2020",19,1949
Kazakhstan,KAZ,"Apr 22, 2020",19,2025
Kazakhstan,KAZ,"Apr 23, 2020",19,2191
Kazakhstan,KAZ,"Apr 24, 2020",22,2334
Kazakhstan,KAZ,"Apr 25, 2020",25,2482
Kazakhstan,KAZ,"Apr 26, 2020",25,2652
